"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","number exposures",NA,"mean","numeric","0.000386585483715086","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","number exposures",NA,"sd","numeric","0.0196589263854653","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","exposed time",NA,"mean","numeric","0.00270609838600561","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","exposed time",NA,"sd","numeric","0.137612484698257","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","initial daily dose","milligram","mean","numeric","0.0386585483715087","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","initial daily dose","milligram","sd","numeric","1.96589263854653","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa09_clarithromycin_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","number exposures",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","number exposures",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","number exposures",NA,"mean","numeric","0.0354552780016116","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","number exposures",NA,"sd","numeric","0.257844614010331","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","exposed time",NA,"mean","numeric","0.0209508460918614","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","exposed time",NA,"sd","numeric","0.143277527900574","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","initial daily dose","milligram","mean","numeric","3.54552780016116","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","initial daily dose","milligram","sd","numeric","25.7844614010331","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01fa10_azithromycin_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","number exposures",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","number exposures",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","number exposures",NA,"mean","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","number exposures",NA,"sd","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","exposed time",NA,"mean","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","exposed time",NA,"sd","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","initial daily dose","milligram","mean","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","initial daily dose","milligram","sd","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma01_ofloxacin_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","number exposures",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","number exposures",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","number exposures",NA,"mean","numeric","0.00176865935620799","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","number exposures",NA,"sd","numeric","0.0497380139274541","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","exposed time",NA,"mean","numeric","0.0109656880084896","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","exposed time",NA,"sd","numeric","0.322904844271899","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","initial daily dose","milligram","mean","numeric","0.176865935620799","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","initial daily dose","milligram","sd","numeric","4.97380139274541","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01ma02_ciprofloxacin_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","number exposures",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","number exposures",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","number exposures",NA,"mean","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","number exposures",NA,"sd","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","exposed time",NA,"mean","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","exposed time",NA,"sd","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","initial daily dose","milligram","mean","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","initial daily dose","milligram","sd","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01xx01_fosfomycin_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","number exposures",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","number exposures",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","number exposures",NA,"mean","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","number exposures",NA,"sd","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","exposed time",NA,"mean","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","exposed time",NA,"sd","numeric","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1708880_descendants"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","initial daily dose","milligram","mean","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","initial daily dose","milligram","sd","numeric","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j04ab02_rifampicin_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1708880_descendants &&& minocycline"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","number exposures",NA,"q25","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","number exposures",NA,"median","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","number exposures",NA,"mean","numeric","0.0653386454183267","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","number exposures",NA,"sd","numeric","0.358956717627752","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","exposed time",NA,"mean","numeric","1.17450199203187","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","exposed time",NA,"sd","numeric","7.17257431406251","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","initial daily dose","milligram","mean","numeric","55.0420712315573","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","initial daily dose","milligram","sd","numeric","501.659570807934","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa04_lymecycline_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","number exposures",NA,"q25","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","number exposures",NA,"median","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","number exposures",NA,"q75","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","number exposures",NA,"mean","numeric","0.0589225589225589","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","number exposures",NA,"sd","numeric","0.298656667909476","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","number exposures",NA,"count_missing","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","number exposures",NA,"percentage_missing","percentage","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","exposed time",NA,"q25","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","exposed time",NA,"median","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","exposed time",NA,"q75","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","exposed time",NA,"mean","numeric","1.05050505050505","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","exposed time",NA,"sd","numeric","6.25187215073941","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","exposed time",NA,"count_missing","integer","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","exposed time",NA,"percentage_missing","percentage","0","concept_set","ingredient_1746940_descendants"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","initial daily dose","milligram","q25","numeric","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","initial daily dose","milligram","median","numeric","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","initial daily dose","milligram","q75","numeric","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","initial daily dose","milligram","mean","numeric","45.648272005772","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","initial daily dose","milligram","sd","numeric","441.246528408233","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","initial daily dose","milligram","count_missing","integer","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
1,"GOLD_100k","cohort_name","j01aa06_oxytetracycline_systemic","overall","overall","initial daily dose","milligram","percentage_missing","percentage","0","concept_set &&& ingredient","ingredient_1746940_descendants &&& erythromycin"
