"","drug_concept_id","drug","ingredient_concept_id","ingredient","variable","n_records","n_sample","n_person","n_records_not_missing_value","n_records_missing_value","proportion_records_missing_value","result_obscured","cdm_name"
"263",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_quantity",927,10000,2.65313251816749e-321,927,0,0,FALSE,"GOLD_100k"
"264",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_days_supply",927,10000,2.65313251816749e-321,927,0,0,FALSE,"GOLD_100k"
"265",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_sig",927,10000,2.65313251816749e-321,927,0,0,FALSE,"GOLD_100k"
"266",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_route_concept_id",927,10000,2.65313251816749e-321,927,0,0,FALSE,"GOLD_100k"
"267",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_drug_source_value",927,10000,2.65313251816749e-321,927,0,0,FALSE,"GOLD_100k"
"268",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_drug_source_concept_id",927,10000,2.65313251816749e-321,927,0,0,FALSE,"GOLD_100k"
"269",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_route_source_value",927,10000,2.65313251816749e-321,927,0,0,FALSE,"GOLD_100k"
"270",1747355,"erythromycin estolate 50 MG/ML Oral Suspension",1746940,"erythromycin","n_missing_dose_unit_source_value",927,10000,2.65313251816749e-321,0,927,1,FALSE,"GOLD_100k"
"271",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_id",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"272",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_person_id",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"273",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_concept_id",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"274",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_start_date",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"275",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_end_date",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"276",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_verbatim_end_date",72,10000,2.12448227711736e-322,0,72,1,FALSE,"GOLD_100k"
"277",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_type_concept_id",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"278",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_quantity",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"279",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_days_supply",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"280",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_sig",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"281",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_route_concept_id",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"282",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_source_value",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"283",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_source_concept_id",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"284",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_route_source_value",72,10000,2.12448227711736e-322,72,0,0,FALSE,"GOLD_100k"
"285",1747396,"erythromycin stearate 250 MG Oral Tablet",1746940,"erythromycin","n_missing_dose_unit_source_value",72,10000,2.12448227711736e-322,0,72,1,FALSE,"GOLD_100k"
"286",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_id",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"287",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_person_id",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"288",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_drug_concept_id",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"289",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_start_date",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"290",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_end_date",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"291",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_verbatim_end_date",4290,10000,1.0241980838289e-320,0,4290,1,FALSE,"GOLD_100k"
"292",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_drug_type_concept_id",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"293",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_quantity",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"294",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_days_supply",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"295",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_sig",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"296",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_route_concept_id",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"297",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_drug_source_value",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"298",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_drug_source_concept_id",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"299",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_route_source_value",4290,10000,1.0241980838289e-320,4290,0,0,FALSE,"GOLD_100k"
"300",1747454,"erythromycin stearate 250 MG Delayed Release Oral Tablet",1746940,"erythromycin","n_missing_dose_unit_source_value",4290,10000,1.0241980838289e-320,0,4290,1,FALSE,"GOLD_100k"
"301",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_id",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"302",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_person_id",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"303",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_concept_id",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"304",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_start_date",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"305",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_end_date",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"306",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_verbatim_end_date",495,10000,8.44852254388532e-322,0,495,1,FALSE,"GOLD_100k"
"307",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_type_concept_id",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"308",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_quantity",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"309",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_days_supply",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"310",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_sig",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"311",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_route_concept_id",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"312",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_source_value",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"313",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_source_concept_id",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"314",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_route_source_value",495,10000,8.44852254388532e-322,495,0,0,FALSE,"GOLD_100k"
"315",19008692,"erythromycin 40 MG/ML / zinc acetate 12 MG/ML Topical Solution",1746940,"erythromycin","n_missing_dose_unit_source_value",495,10000,8.44852254388532e-322,0,495,1,FALSE,"GOLD_100k"
"316",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_drug_exposure_id",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"317",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_person_id",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"318",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_drug_concept_id",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"319",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_drug_exposure_start_date",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"320",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_drug_exposure_end_date",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"321",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_verbatim_end_date",207,10000,7.0157321709457e-322,0,207,1,FALSE,"GOLD_100k"
"322",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_drug_type_concept_id",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"323",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_quantity",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"324",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_days_supply",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"325",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_sig",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"326",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_route_concept_id",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"327",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_drug_source_value",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"328",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_drug_source_concept_id",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"329",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_route_source_value",207,10000,7.0157321709457e-322,207,0,0,FALSE,"GOLD_100k"
"330",19076957,"erythromycin 250 MG Delayed Release Oral Capsule",1746940,"erythromycin","n_missing_dose_unit_source_value",207,10000,7.0157321709457e-322,0,207,1,FALSE,"GOLD_100k"
"331",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_id",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"332",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_person_id",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"333",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_concept_id",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"334",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_start_date",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"335",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_end_date",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"336",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_verbatim_end_date",38,10000,1.13635098543487e-322,0,38,1,FALSE,"GOLD_100k"
"337",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_type_concept_id",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"338",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_quantity",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"339",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_days_supply",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"340",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_sig",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"341",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_route_concept_id",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"342",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_source_value",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"343",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_source_concept_id",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"344",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_route_source_value",38,10000,1.13635098543487e-322,38,0,0,FALSE,"GOLD_100k"
"345",19082703,"erythromycin 20 MG/ML Topical Solution",1746940,"erythromycin","n_missing_dose_unit_source_value",38,10000,1.13635098543487e-322,0,38,1,FALSE,"GOLD_100k"
"346",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_id",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"347",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_person_id",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"348",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_concept_id",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"349",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_start_date",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"350",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_exposure_end_date",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"351",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_verbatim_end_date",12,10000,4.94065645841247e-323,0,12,1,FALSE,"GOLD_100k"
"352",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_type_concept_id",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"353",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_quantity",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"354",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_days_supply",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"355",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_sig",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"356",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_route_concept_id",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"357",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_source_value",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"358",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_drug_source_concept_id",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"359",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_route_source_value",12,10000,4.94065645841247e-323,12,0,0,FALSE,"GOLD_100k"
"360",19101783,"erythromycin 40 MG/ML / tretinoin 0.25 MG/ML Topical Solution",1746940,"erythromycin","n_missing_dose_unit_source_value",12,10000,4.94065645841247e-323,0,12,1,FALSE,"GOLD_100k"
"361",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_id",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"362",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_person_id",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"363",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_concept_id",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"364",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_start_date",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"365",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_exposure_end_date",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"366",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_verbatim_end_date",315,10000,1.09188507730915e-321,0,315,1,FALSE,"GOLD_100k"
"367",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_type_concept_id",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"368",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_quantity",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"369",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_days_supply",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"370",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_sig",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"371",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_route_concept_id",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"372",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_source_value",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"373",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_drug_source_concept_id",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"374",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_route_source_value",315,10000,1.09188507730915e-321,315,0,0,FALSE,"GOLD_100k"
"375",19125430,"erythromycin stearate 500 MG Oral Tablet",1746940,"erythromycin","n_missing_dose_unit_source_value",315,10000,1.09188507730915e-321,0,315,1,FALSE,"GOLD_100k"
"376",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_drug_exposure_id",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"377",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_person_id",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"378",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_drug_concept_id",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"379",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_drug_exposure_start_date",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"380",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_drug_exposure_end_date",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"381",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_verbatim_end_date",15,10000,4.44659081257122e-323,0,15,1,FALSE,"GOLD_100k"
"382",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_drug_type_concept_id",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"383",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_quantity",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"384",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_days_supply",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"385",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_sig",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"386",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_route_concept_id",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"387",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_drug_source_value",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"388",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_drug_source_concept_id",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"389",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_route_source_value",15,10000,4.44659081257122e-323,15,0,0,FALSE,"GOLD_100k"
"390",21022613,"Erythromycin 40 MG/ML / Tretinoin 0.25 MG/ML Topical Solution [Aknemycin] by Almirall",1746940,"erythromycin","n_missing_dose_unit_source_value",15,10000,4.44659081257122e-323,0,15,1,FALSE,"GOLD_100k"
"391",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"392",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"393",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"394",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"395",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"396",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"397",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"398",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"399",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"400",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"401",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"402",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"403",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"404",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
"405",21032338,"Erythromycin 500 MG Oral Tablet [Erythrolar] by Ennogen",1746940,"erythromycin",NA,NA,NA,NA,NA,NA,NA,TRUE,"GOLD_100k"
