"","result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level","pattern_name","ingredient","ingredient_concept_id"
"273",1,"GOLD_100k","ingredient_name","minocycline","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"q75","numeric","100","overall","overall","milligram  oral   fixed_amount_milligram","minocycline",1708880
"274",1,"GOLD_100k","ingredient_name","minocycline","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"q95","numeric","200","overall","overall","milligram  oral   fixed_amount_milligram","minocycline",1708880
"275",1,"GOLD_100k","ingredient_name","minocycline","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"min","numeric","1.19047619047619","overall","overall","milligram  oral   fixed_amount_milligram","minocycline",1708880
"276",1,"GOLD_100k","ingredient_name","minocycline","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"max","numeric","4900","overall","overall","milligram  oral   fixed_amount_milligram","minocycline",1708880
"277",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","number records",NA,"count","integer","39643","overall","overall","overall","erythromycin",1746940
"278",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","Missing dose",NA,"count_missing","integer","50","overall","overall","overall","erythromycin",1746940
"279",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","Missing dose",NA,"percentage_missing","percentage","0.126125671619201","overall","overall","overall","erythromycin",1746940
"280",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"mean","numeric","1235.68855818365","overall","overall","overall","erythromycin",1746940
"281",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"sd","numeric","1869.33450327188","overall","overall","overall","erythromycin",1746940
"282",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"q05","numeric","42.8571428571429","overall","overall","overall","erythromycin",1746940
"283",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"q25","numeric","500","overall","overall","overall","erythromycin",1746940
"284",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"median","numeric","1000","overall","overall","overall","erythromycin",1746940
"285",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"q75","numeric","1000","overall","overall","overall","erythromycin",1746940
"286",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"q95","numeric","4000","overall","overall","overall","erythromycin",1746940
"287",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"min","numeric","0.000666666666666667","overall","overall","overall","erythromycin",1746940
"288",1,"GOLD_100k","ingredient_name","erythromycin","overall","overall","daily_dose",NA,"max","numeric","105000","overall","overall","overall","erythromycin",1746940
"289",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","number records",NA,"count","integer","39615","overall","overall","milligram","erythromycin",1746940
"290",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","number records",NA,"count","integer","28","overall","overall","missing","erythromycin",1746940
"291",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","Missing dose",NA,"count_missing","integer","22","overall","overall","milligram","erythromycin",1746940
"292",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","Missing dose",NA,"count_missing","integer","28","overall","overall","missing","erythromycin",1746940
"293",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","Missing dose",NA,"percentage_missing","percentage","0.055534519752619","overall","overall","milligram","erythromycin",1746940
"294",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","Missing dose",NA,"percentage_missing","percentage","100","overall","overall","missing","erythromycin",1746940
"295",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"mean","numeric","1235.68855818365","overall","overall","milligram","erythromycin",1746940
"296",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"mean","numeric",NA,"overall","overall","missing","erythromycin",1746940
"297",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"sd","numeric","1869.33450327188","overall","overall","milligram","erythromycin",1746940
"298",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"sd","numeric",NA,"overall","overall","missing","erythromycin",1746940
"299",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"q05","numeric","42.8571428571429","overall","overall","milligram","erythromycin",1746940
"300",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"q05","numeric",NA,"overall","overall","missing","erythromycin",1746940
"301",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"q25","numeric","500","overall","overall","milligram","erythromycin",1746940
"302",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"q25","numeric",NA,"overall","overall","missing","erythromycin",1746940
"303",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"median","numeric","1000","overall","overall","milligram","erythromycin",1746940
"304",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"median","numeric",NA,"overall","overall","missing","erythromycin",1746940
"305",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"q75","numeric","1000","overall","overall","milligram","erythromycin",1746940
"306",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"q75","numeric",NA,"overall","overall","missing","erythromycin",1746940
"307",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"q95","numeric","4000","overall","overall","milligram","erythromycin",1746940
"308",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"q95","numeric",NA,"overall","overall","missing","erythromycin",1746940
"309",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"min","numeric","0.000666666666666667","overall","overall","milligram","erythromycin",1746940
"310",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"min","numeric",NA,"overall","overall","missing","erythromycin",1746940
"311",1,"GOLD_100k","ingredient_name","erythromycin","unit","milligram","daily_dose",NA,"max","numeric","105000","overall","overall","milligram","erythromycin",1746940
"312",1,"GOLD_100k","ingredient_name","erythromycin","unit","missing","daily_dose",NA,"max","numeric",NA,"overall","overall","missing","erythromycin",1746940
"313",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","number records",NA,"count","integer","518","overall","overall","missing  milligram","erythromycin",1746940
"314",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","number records",NA,"count","integer","9","overall","overall","missing  missing","erythromycin",1746940
"315",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","number records",NA,"count","integer","32219","overall","overall","oral  milligram","erythromycin",1746940
"316",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","number records",NA,"count","integer","-","overall","overall","oral  missing","erythromycin",1746940
"317",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","number records",NA,"count","integer","6878","overall","overall","topical  milligram","erythromycin",1746940
"318",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","number records",NA,"count","integer","18","overall","overall","topical  missing","erythromycin",1746940
"319",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","Missing dose",NA,"count_missing","integer","0","overall","overall","missing  milligram","erythromycin",1746940
"320",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","Missing dose",NA,"count_missing","integer","9","overall","overall","missing  missing","erythromycin",1746940
"321",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","Missing dose",NA,"count_missing","integer","15","overall","overall","oral  milligram","erythromycin",1746940
"322",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","Missing dose",NA,"count_missing","integer","-","overall","overall","oral  missing","erythromycin",1746940
"323",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","Missing dose",NA,"count_missing","integer","7","overall","overall","topical  milligram","erythromycin",1746940
"324",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","Missing dose",NA,"count_missing","integer","18","overall","overall","topical  missing","erythromycin",1746940
"325",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","Missing dose",NA,"percentage_missing","percentage","0","overall","overall","missing  milligram","erythromycin",1746940
"326",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","Missing dose",NA,"percentage_missing","percentage","100","overall","overall","missing  missing","erythromycin",1746940
"327",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","Missing dose",NA,"percentage_missing","percentage","0.0465563797759086","overall","overall","oral  milligram","erythromycin",1746940
"328",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","Missing dose",NA,"percentage_missing","percentage","-","overall","overall","oral  missing","erythromycin",1746940
"329",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","Missing dose",NA,"percentage_missing","percentage","0.101773771445188","overall","overall","topical  milligram","erythromycin",1746940
"330",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","Missing dose",NA,"percentage_missing","percentage","100","overall","overall","topical  missing","erythromycin",1746940
"331",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"mean","numeric","706.575657289943","overall","overall","missing  milligram","erythromycin",1746940
"332",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"mean","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"333",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"mean","numeric","1495.28971802773","overall","overall","oral  milligram","erythromycin",1746940
"334",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"mean","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"335",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"mean","numeric","58.8416263024561","overall","overall","topical  milligram","erythromycin",1746940
"336",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"mean","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"337",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"sd","numeric","547.456022956255","overall","overall","missing  milligram","erythromycin",1746940
"338",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"sd","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"339",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"sd","numeric","1980.80798563669","overall","overall","oral  milligram","erythromycin",1746940
"340",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"sd","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"341",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"sd","numeric","42.8849854364135","overall","overall","topical  milligram","erythromycin",1746940
"342",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"sd","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"343",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"q05","numeric","3.57142857142857","overall","overall","missing  milligram","erythromycin",1746940
"344",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"q05","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"345",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q05","numeric","500","overall","overall","oral  milligram","erythromycin",1746940
"346",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"q05","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"347",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q05","numeric","0.0246428571428571","overall","overall","topical  milligram","erythromycin",1746940
"348",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"q05","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"349",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"q25","numeric","357.142857142857","overall","overall","missing  milligram","erythromycin",1746940
"350",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"q25","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"351",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q25","numeric","1000","overall","overall","oral  milligram","erythromycin",1746940
"352",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"q25","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"353",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q25","numeric","42.8571428571429","overall","overall","topical  milligram","erythromycin",1746940
"354",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"q25","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"355",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"median","numeric","500","overall","overall","missing  milligram","erythromycin",1746940
"356",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"median","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"357",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"median","numeric","1000","overall","overall","oral  milligram","erythromycin",1746940
"358",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"median","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"359",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"median","numeric","42.8571428571429","overall","overall","topical  milligram","erythromycin",1746940
"360",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"median","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"361",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"q75","numeric","1000","overall","overall","missing  milligram","erythromycin",1746940
"362",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"q75","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"363",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q75","numeric","1400","overall","overall","oral  milligram","erythromycin",1746940
"364",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"q75","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"365",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q75","numeric","85.7142857142857","overall","overall","topical  milligram","erythromycin",1746940
"366",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"q75","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"367",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"q95","numeric","2000","overall","overall","missing  milligram","erythromycin",1746940
"368",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"q95","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"369",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"q95","numeric","5000","overall","overall","oral  milligram","erythromycin",1746940
"370",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"q95","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"371",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"q95","numeric","128.571428571429","overall","overall","topical  milligram","erythromycin",1746940
"372",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"q95","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"373",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"min","numeric","3.57142857142857","overall","overall","missing  milligram","erythromycin",1746940
"374",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"min","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"375",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"min","numeric","1.78571428571429","overall","overall","oral  milligram","erythromycin",1746940
"376",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"min","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"377",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"min","numeric","0.000666666666666667","overall","overall","topical  milligram","erythromycin",1746940
"378",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"min","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"379",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& milligram","daily_dose",NA,"max","numeric","2800","overall","overall","missing  milligram","erythromycin",1746940
"380",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","missing &&& missing","daily_dose",NA,"max","numeric",NA,"overall","overall","missing  missing","erythromycin",1746940
"381",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& milligram","daily_dose",NA,"max","numeric","105000","overall","overall","oral  milligram","erythromycin",1746940
"382",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","oral &&& missing","daily_dose",NA,"max","numeric","-","overall","overall","oral  missing","erythromycin",1746940
"383",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& milligram","daily_dose",NA,"max","numeric","360","overall","overall","topical  milligram","erythromycin",1746940
"384",1,"GOLD_100k","ingredient_name","erythromycin","route &&& unit","topical &&& missing","daily_dose",NA,"max","numeric",NA,"overall","overall","topical  missing","erythromycin",1746940
"385",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& missing &&& 34","number records",NA,"count","integer","518","overall","overall","milligram  missing   milligram_missing_milliliter","erythromycin",1746940
"386",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","number records",NA,"count","integer","6924","overall","overall","milligram  oral   milligram_missing_milliliter","erythromycin",1746940
"387",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","number records",NA,"count","integer","25295","overall","overall","milligram  oral   fixed_amount_milligram","erythromycin",1746940
"388",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 33","number records",NA,"count","integer","662","overall","overall","milligram  topical   milligram_missing_milligram","erythromycin",1746940
"389",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 34","number records",NA,"count","integer","6216","overall","overall","milligram  topical   milligram_missing_milliliter","erythromycin",1746940
"390",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& missing &&& missing","number records",NA,"count","integer","9","overall","overall","missing  missing  missing","erythromycin",1746940
"391",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& oral &&& missing","number records",NA,"count","integer","-","overall","overall","missing  oral  missing","erythromycin",1746940
"392",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& topical &&& missing","number records",NA,"count","integer","18","overall","overall","missing  topical  missing","erythromycin",1746940
"393",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& missing &&& 34","Missing dose",NA,"count_missing","integer","0","overall","overall","milligram  missing   milligram_missing_milliliter","erythromycin",1746940
"394",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","Missing dose",NA,"count_missing","integer","-","overall","overall","milligram  oral   milligram_missing_milliliter","erythromycin",1746940
"395",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","Missing dose",NA,"count_missing","integer","14","overall","overall","milligram  oral   fixed_amount_milligram","erythromycin",1746940
"396",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 33","Missing dose",NA,"count_missing","integer","7","overall","overall","milligram  topical   milligram_missing_milligram","erythromycin",1746940
"397",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 34","Missing dose",NA,"count_missing","integer","0","overall","overall","milligram  topical   milligram_missing_milliliter","erythromycin",1746940
"398",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& missing &&& missing","Missing dose",NA,"count_missing","integer","9","overall","overall","missing  missing  missing","erythromycin",1746940
"399",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& oral &&& missing","Missing dose",NA,"count_missing","integer","-","overall","overall","missing  oral  missing","erythromycin",1746940
"400",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& topical &&& missing","Missing dose",NA,"count_missing","integer","18","overall","overall","missing  topical  missing","erythromycin",1746940
"401",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& missing &&& 34","Missing dose",NA,"percentage_missing","percentage","0","overall","overall","milligram  missing   milligram_missing_milliliter","erythromycin",1746940
"402",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","Missing dose",NA,"percentage_missing","percentage","-","overall","overall","milligram  oral   milligram_missing_milliliter","erythromycin",1746940
"403",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","Missing dose",NA,"percentage_missing","percentage","0.0553469065032615","overall","overall","milligram  oral   fixed_amount_milligram","erythromycin",1746940
"404",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 33","Missing dose",NA,"percentage_missing","percentage","1.05740181268882","overall","overall","milligram  topical   milligram_missing_milligram","erythromycin",1746940
"405",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 34","Missing dose",NA,"percentage_missing","percentage","0","overall","overall","milligram  topical   milligram_missing_milliliter","erythromycin",1746940
"406",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& missing &&& missing","Missing dose",NA,"percentage_missing","percentage","100","overall","overall","missing  missing  missing","erythromycin",1746940
"407",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& oral &&& missing","Missing dose",NA,"percentage_missing","percentage","-","overall","overall","missing  oral  missing","erythromycin",1746940
"408",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& topical &&& missing","Missing dose",NA,"percentage_missing","percentage","100","overall","overall","missing  topical  missing","erythromycin",1746940
"409",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& missing &&& 34","daily_dose",NA,"mean","numeric","706.575657289943","overall","overall","milligram  missing   milligram_missing_milliliter","erythromycin",1746940
"410",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"mean","numeric","840.182964995907","overall","overall","milligram  oral   milligram_missing_milliliter","erythromycin",1746940
"411",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"mean","numeric","1674.68547180485","overall","overall","milligram  oral   fixed_amount_milligram","erythromycin",1746940
"412",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 33","daily_dose",NA,"mean","numeric","0.0283830243547801","overall","overall","milligram  topical   milligram_missing_milligram","erythromycin",1746940
"413",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 34","daily_dose",NA,"mean","numeric","65.0389677353963","overall","overall","milligram  topical   milligram_missing_milliliter","erythromycin",1746940
"414",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"mean","numeric",NA,"overall","overall","missing  missing  missing","erythromycin",1746940
"415",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& oral &&& missing","daily_dose",NA,"mean","numeric","-","overall","overall","missing  oral  missing","erythromycin",1746940
"416",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& topical &&& missing","daily_dose",NA,"mean","numeric",NA,"overall","overall","missing  topical  missing","erythromycin",1746940
"417",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& missing &&& 34","daily_dose",NA,"sd","numeric","547.456022956255","overall","overall","milligram  missing   milligram_missing_milliliter","erythromycin",1746940
"418",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"sd","numeric","689.924317944076","overall","overall","milligram  oral   milligram_missing_milliliter","erythromycin",1746940
"419",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 9","daily_dose",NA,"sd","numeric","2172.10574008352","overall","overall","milligram  oral   fixed_amount_milligram","erythromycin",1746940
"420",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 33","daily_dose",NA,"sd","numeric","0.0217163062338946","overall","overall","milligram  topical   milligram_missing_milligram","erythromycin",1746940
"421",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& topical &&& 34","daily_dose",NA,"sd","numeric","40.37313110866","overall","overall","milligram  topical   milligram_missing_milliliter","erythromycin",1746940
"422",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& missing &&& missing","daily_dose",NA,"sd","numeric",NA,"overall","overall","missing  missing  missing","erythromycin",1746940
"423",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& oral &&& missing","daily_dose",NA,"sd","numeric","-","overall","overall","missing  oral  missing","erythromycin",1746940
"424",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","missing &&& topical &&& missing","daily_dose",NA,"sd","numeric",NA,"overall","overall","missing  topical  missing","erythromycin",1746940
"425",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& missing &&& 34","daily_dose",NA,"q05","numeric","3.57142857142857","overall","overall","milligram  missing   milligram_missing_milliliter","erythromycin",1746940
"426",1,"GOLD_100k","ingredient_name","erythromycin","unit &&& route &&& pattern_id","milligram &&& oral &&& 34","daily_dose",NA,"q05","numeric","500","overall","overall","milligram  oral   milligram_missing_milliliter","erythromycin",1746940
